id,first_name,last_name,email,ip_address,customer_id,follow_success,user_agent,geo_lat,geo_lon,date
806,Mel,Tysack,mtysackmd@dmoz.org,221.60.6.116,290270b6-0fa7-4ba0-8dc6-bd0b2c5e03ee,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",48.35874,118.14065,5:52 PM
807,Ivan,Devonshire,idevonshireme@naver.com,141.42.38.233,714c3812-09dd-414d-9a7d-b8548e99dc3f,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",8.7069226,-82.4861053,8:57 PM
808,Jolee,Timewell,jtimewellmf@chicagotribune.com,136.139.2.246,e137993a-4f9a-42e4-886e-bb193bb5e102,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",10.7521356,122.5306125,6:46 PM
809,Christel,Simenet,csimenetmg@dailymail.co.uk,140.176.26.102,d1240184-f05f-495a-8cf6-d45c96c14266,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",39.3547141,67.8569785,12:53 PM
810,Alyosha,Shipcott,ashipcottmh@nydailynews.com,146.118.167.95,4ebf04f4-f945-41c8-bf76-8e53f4fd4708,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",38.4784282,-9.1007778,10:03 AM
811,Ashli,Bremen,abremenmi@intel.com,148.83.104.144,5d2779b0-821a-4fc4-a82e-5d78b0be40eb,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",60.4253612,16.5438565,1:32 AM
812,Lana,Bolderson,lboldersonmj@xing.com,6.186.250.147,014a0e3c-0305-4f3f-8e1e-e5db02a42bb4,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",17.1522786,-89.0800227,10:08 PM
813,Jocelyne,Handrock,jhandrockmk@redcross.org,32.128.180.91,6aff0641-c61f-4e7a-ad1d-21c409dc5fd6,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-26.4912117,29.2335299,12:11 PM
814,Wiley,Radley,wradleyml@omniture.com,47.216.5.176,f3dff447-6fab-431c-8fc2-c8e8690e86e4,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-6.9684303,106.8060388,3:06 PM
815,Eada,Clemett,eclemettmm@fda.gov,107.208.199.209,fef7a455-2af3-41f9-aeef-06ff7ea4a481,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,37.8163881,66.0285106,3:28 PM
816,Kip,Andre,kandremn@prweb.com,135.67.245.85,28f20141-1fdb-48a2-95a5-f5d48536ea39,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",53.5087757,50.1567556,4:26 AM
817,Aile,Welldrake,awelldrakemo@tumblr.com,254.0.202.166,33b07f2e-3cc8-4bef-aa1d-e721d1173b6e,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",28.474352,108.462916,12:13 PM
818,Shurlock,O'Doireidh,sodoireidhmp@wufoo.com,25.123.43.233,d8c31265-13a6-4572-84ac-cb31e16c6c04,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-7.025171,107.5168417,5:26 AM
819,Ramona,Pelcheur,rpelcheurmq@pagesperso-orange.fr,116.144.174.1,c4e8f340-c704-4113-90c3-bcad8bd61cdf,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",27.456658,112.175245,6:27 AM
820,Risa,Giberd,rgiberdmr@ask.com,2.216.232.255,edf695bf-19ad-410c-a547-d0da7d25b531,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-8.3257,123.1505,4:41 PM
821,Archambault,Schops,aschopsms@vimeo.com,176.72.160.81,082a45f0-ab03-472b-9e37-e17919357b80,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",47.5113895,1.820875,10:55 AM
822,Haydon,Cristoforetti,hcristoforettimt@wiley.com,87.249.161.189,c540dc9f-cd77-4168-9c31-0688236b6839,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-30.6978944,-70.9586889,7:34 PM
823,Jethro,MacMearty,jmacmeartymu@stanford.edu,241.69.15.171,bc1b7d2e-1049-4b5d-8962-24eaeb12cf7f,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",9.0528821,12.0575469,7:28 AM
824,Allianora,Harmond,aharmondmv@ucsd.edu,157.166.120.145,d68507db-76df-4596-967a-4f37eed265c6,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",10.3765284,106.3438891,11:12 PM
825,Dane,Spilsbury,dspilsburymw@sogou.com,158.93.16.215,464bd7f3-b65c-468f-9f90-b3e09ad4a546,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",44.2641474,2.0928189,9:16 PM
826,Flori,Babonau,fbabonaumx@csmonitor.com,146.231.201.148,0bc5538d-72a8-4830-bb56-461788b44d01,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",30.1996024,73.6119469,2:40 PM
827,Jessica,Spennock,jspennockmy@cyberchimps.com,40.19.27.214,6006bdad-e4e9-47bb-83f2-e478f5ab5ce2,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",-10.2290555,31.193945,12:48 PM
828,Van,Hulson,vhulsonmz@symantec.com,50.37.91.131,fd30a3e4-b811-4fab-b711-3e2c490e13b8,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-7.9865988,112.4589481,1:44 PM
829,Larissa,Rablan,lrablann0@parallels.com,249.68.214.226,27e6be1c-a9ff-4a8a-a446-0e3f9186559b,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",53.3249623,34.374358,2:50 PM
830,Byrann,Badrick,bbadrickn1@tripadvisor.com,101.185.107.252,1acfd9bf-db31-4a88-9d51-1d1a828dfc48,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",-21.2915055,-50.3436312,7:46 AM
831,Alanson,Vicioso,avicioson2@youtu.be,224.49.91.161,87613b6f-3e26-4843-9098-6a54f149db57,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",40.5270236,71.8334145,8:47 PM
832,Godfree,Toward,gtowardn3@ocn.ne.jp,238.7.230.144,68c97a6e-fa78-4e6f-9deb-eb104e9131c0,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,11.4894238,-3.523092,11:01 AM
833,Debby,Sailor,dsailorn4@dailymotion.com,48.11.109.164,f9283c65-589b-4b0c-9c31-bfe93588e11a,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",37.705473,22.7494193,12:16 PM
834,Jeannette,Francecione,jfrancecionen5@indiatimes.com,27.202.55.179,04971213-7d7c-47a6-b7cc-c35b4604364a,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",24.3520171,116.6930225,6:14 AM
835,Delia,Heindl,dheindln6@skype.com,160.72.164.67,511acd98-77f5-4ead-8e8d-2d9d2e7a926a,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",40.531867,96.543937,10:50 PM
836,Davin,Baggallay,dbaggallayn7@reference.com,40.62.169.76,cd7cc770-1d36-4f3d-8dd7-7451c3e31e1c,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",26.982106,117.980053,9:08 PM
837,Aluin,Cutler,acutlern8@mysql.com,235.9.122.111,4d9ba3ad-7c5b-4eaf-897e-15576f387acb,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-6.7697476,106.7293611,10:40 AM
838,Cornell,Sebring,csebringn9@stanford.edu,208.164.69.84,37ba9844-70a3-4f51-8954-8af997e8ab9e,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",50.1062428,22.7546149,9:52 AM
839,Ardine,Benoi,abenoina@twitpic.com,229.176.240.195,1348e3a8-c93f-47a7-8fa7-04c3e31490ff,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1.7685873,114.8567482,12:33 AM
840,Alford,Pendrey,apendreynb@shinystat.com,195.255.146.31,b4786954-a8fe-460e-8e19-0eaf434b1a58,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",15.6452543,-91.6875527,2:22 AM
841,Carline,Blazewicz,cblazewicznc@scribd.com,107.234.161.251,02e8acd7-4bd7-4ba5-9ba3-d885ae1a29ad,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,-6.9168815,107.2252675,5:33 PM
842,Cully,Rosenfield,crosenfieldnd@360.cn,20.180.229.133,f9c7100f-8434-485e-80be-d5db1e4545b4,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",32.8172446,-96.7712123,4:34 AM
843,Celine,Molines,cmolinesne@bizjournals.com,144.129.86.208,582dd9cd-d173-48d9-8c66-8901e37123e1,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",48.100558,39.967849,12:40 PM
844,Mildrid,Polden,mpoldennf@bravesites.com,58.15.69.52,d4b10728-7031-4329-a24b-9a082cc290b2,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,53.944,27.7823,12:47 PM
845,Silvanus,Kacheler,skachelerng@wsj.com,138.237.58.162,f12790bd-9bfe-4ec5-8989-89bd15c7ce30,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",59.3245933,17.9509504,5:23 AM
846,Marne,Kean,mkeannh@hc360.com,101.182.59.204,57c18bba-e76e-461d-abc6-5e91bbb0798b,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",27.622797,119.388311,12:24 PM
847,Peggy,Rusling,pruslingni@skype.com,77.179.111.177,52b58828-1a6c-4848-95d0-a50d978f14c5,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",39.100057,-84.3680059,5:49 PM
848,Lucita,Vasyukhichev,lvasyukhichevnj@123-reg.co.uk,6.208.142.217,00dbf4fd-e973-43b1-b57b-68810693ced5,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-6.980092,-35.8934136,7:58 PM
849,Valaree,Winkle,vwinklenk@timesonline.co.uk,134.223.75.66,eef97f64-ce91-4960-aee2-ffad609777b3,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",-9.659525,119.0750837,12:45 AM
850,Norma,Durnford,ndurnfordnl@about.com,193.7.213.220,4fd2a0ee-20d0-4fe0-a49c-8ef4442e40ce,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",9.6314,123.0873,12:21 AM
851,Gun,Cussons,gcussonsnm@vk.com,138.183.67.156,7901ccf2-99b1-4d2d-8656-7f424b43c7a7,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",22.562964,113.156269,5:34 PM
852,Roberta,Redfield,rredfieldnn@washington.edu,86.221.116.123,04e61918-6f21-4912-822e-4de42dae509d,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",56.81,40.51,3:49 AM
853,Lucias,Carnaman,lcarnamanno@biglobe.ne.jp,28.20.25.96,7ee65135-301c-48a4-8b4e-9358c2eed225,false,"Mozilla/5.0 (Linux; Android 7.1.2; AFTMM Build/NS6265; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",45.2957261,18.6218398,11:23 PM
854,Sallie,Gunnell,sgunnellnp@apache.org,69.226.110.127,9a44f0e1-0ec3-4cf0-ab2d-351f236510a1,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",28.901462,118.511235,3:44 PM
855,Michal,Edworthy,medworthynq@mtv.com,184.146.36.84,e26f160c-9ab3-4401-916b-852a81cf0bc9,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",46.2287025,15.5190353,7:12 PM
856,Fayette,Whartonby,fwhartonbynr@pbs.org,239.219.101.192,581d58b5-4e1a-459b-8dec-07c94d59019f,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",18.932625,-70.4079274,4:59 PM
857,Eliza,Andreia,eandreians@theatlantic.com,11.128.168.205,4dde3846-d949-474e-8af2-c3baad3ff4af,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,55.6602448,37.5157102,2:15 PM
858,Goldie,Howsam,ghowsamnt@about.com,237.81.225.147,3bbd2d6e-6a58-4f2c-b1ec-3f261e1e080c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",52.675914,-113.5832367,8:32 AM
859,Cass,Dooher,cdoohernu@hatena.ne.jp,196.243.218.209,a1389d4f-c0cc-49d5-a06d-140851128516,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,32.5609226,36.0086971,11:17 PM
860,Reggy,Bickley,rbickleynv@theatlantic.com,29.0.60.58,78313149-1ae1-4290-bd69-ded26f3902d4,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",37.188956,-7.442223,2:22 AM
861,Pedro,McLugish,pmclugishnw@msu.edu,157.127.209.177,c0f4adad-2eae-42b6-b7fa-43cdd02fc8cd,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-8.2399,124.4052,7:23 AM
862,Noby,Georgeau,ngeorgeaunx@hatena.ne.jp,0.188.126.237,2e9cf7d0-2b88-4ba2-882b-b7987b6c49d4,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",52.3468215,21.2540462,4:33 AM
863,Peri,Korneluk,pkornelukny@opera.com,140.246.60.235,3d5bd8fd-67be-438a-815a-ee89d4dfc9bc,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,59.3558492,17.99529,8:04 PM
864,Mal,Newing,mnewingnz@weather.com,203.54.224.203,4a50464f-1c35-4a0d-a520-2ebabe8200e9,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",36.6839265,139.9649414,5:27 PM
865,Torie,Plumridge,tplumridgeo0@ft.com,111.12.248.151,eb75a305-423a-477a-99d2-3e8296c54b4d,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",41.3345374,-8.5340895,1:42 AM
866,Aaren,Stadden,astaddeno1@youku.com,27.118.251.119,5175f8f1-a9f7-4488-900a-aa6f9ff47b9a,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",37.6463835,139.4691244,8:02 AM
867,Cherida,Connaughton,cconnaughtono2@elegantthemes.com,183.171.209.175,c223a087-48f9-42b4-8ebd-3603fac2e90c,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",40.3034691,44.3930377,12:15 AM
868,Agata,Dwine,adwineo3@stumbleupon.com,106.176.173.224,bfc38716-9af9-46c4-ac16-084df0a4a51a,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",19.482042,-99.1985584,6:35 AM
869,Galven,Dupoy,gdupoyo4@java.com,193.169.70.155,64ad1304-d7f6-484d-bbb5-8ecbd04526ec,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",39.9912749,116.4717334,11:11 PM
870,Jeremy,Chimenti,jchimentio5@angelfire.com,8.219.239.80,7ec3291f-8cdc-4250-b965-2a5dd4a14630,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",23.119924,113.309317,4:18 AM
871,Nata,Walaron,nwalarono6@yahoo.co.jp,122.153.124.254,084a9c8f-799b-432d-aa6b-2f2dac85c24c,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",18.4748726,-69.9002083,1:27 PM
872,Lu,Danielis,ldanieliso7@parallels.com,141.17.7.174,5630c7b0-46a8-4eb1-9247-4a0636c2b2ee,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-13.2583689,-72.2642679,7:58 AM
873,Turner,Putt,tputto8@java.com,193.221.185.168,7c6683b3-202d-470b-9741-054e73bb3161,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",50.1191124,26.8281141,1:15 AM
874,Delmor,Lobbe,dlobbeo9@cam.ac.uk,128.90.87.226,6750e2aa-5f5f-4bd9-840d-f56cf969f117,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-7.1988888,107.5505152,8:41 AM
875,Helen-elizabeth,Greder,hgrederoa@odnoklassniki.ru,91.4.1.92,920a6570-33bb-4af8-8762-f088f61bfba4,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",45.0485391,20.0808092,3:32 PM
876,Murvyn,Kinrade,mkinradeob@salon.com,13.193.30.4,09f7d75f-416e-495e-89a3-341e66971a9a,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",-19.3088778,-64.3031372,9:54 PM
877,Madelaine,Rosenthal,mrosenthaloc@apache.org,76.222.100.211,d1b167c8-38f4-471d-873c-ffd24e69d24a,true,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,23.047191,112.465091,11:33 AM
878,Timmy,Pealing,tpealingod@meetup.com,91.86.96.20,a492fed8-2923-4b01-abe1-3fbd71f867ea,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-30.9392897,-61.5429067,3:22 PM
879,Jobi,Gavrieli,jgavrielioe@instagram.com,141.18.62.160,e8c456d9-1071-42a9-9d7e-4227b606c968,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",28.498966,121.362315,11:49 PM
880,Kiley,Bront,kbrontof@twitter.com,114.97.204.35,51c933ac-2cc7-4a9e-86e1-e44ba13d0b43,false,Mozilla/5.0 (Android 9; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,31.9428516,131.2959142,6:09 PM
881,Horten,Harbinson,hharbinsonog@squidoo.com,105.38.10.92,a08a365c-bb8a-4794-bf4b-168fbe2a892e,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",-0.3592489,102.3607061,1:27 PM
882,Lorry,Faley,lfaleyoh@twitpic.com,113.22.12.160,d1409025-2049-45f7-b1c2-d9c9a834ce4f,true,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",49.0920346,16.6293361,8:57 AM
883,Vicki,Handslip,vhandslipoi@archive.org,146.248.229.88,790404b7-e11d-4006-9287-a6fa5486385d,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",-24.068741,-46.6512239,4:49 PM
884,Viki,Dermott,vdermottoj@bloglines.com,75.203.100.37,23b7368d-ec43-459d-b603-eb7bbfc9bfbe,false,"Mozilla/5.0 (Linux; U; Android 2.2) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",32.2298219,72.5051389,12:25 PM
885,Virginie,Jedras,vjedrasok@zdnet.com,142.186.110.175,0fcea6e7-4b6e-475d-9828-a60cd3656f6c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",53.3791711,50.3248312,1:01 AM
886,Corbet,Rivenzon,crivenzonol@linkedin.com,118.172.18.84,2ae0602a-af23-4bb7-a08b-a7b8185c93f2,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",33.006729,114.362379,1:05 PM
887,Danielle,Stainland,dstainlandom@independent.co.uk,228.10.239.69,4f51cc0d-e765-46a5-b6d1-ad507e13a0fa,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",35.892152,14.5075482,9:35 PM
888,Iormina,Piburn,ipiburnon@usatoday.com,14.167.68.212,682044ad-1012-4522-8e7f-3e3f158c5a5c,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",30.2827181,120.1245708,10:25 PM
889,Tate,Martland,tmartlandoo@salon.com,190.122.214.176,c05ca1c7-637a-408e-8c50-89b806104999,true,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",53.2582868,-9.1097137,4:42 AM
890,Trefor,Greenstock,tgreenstockop@wisc.edu,225.30.146.234,33346f76-1a7a-490c-9df5-7f7db3622697,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",35.9438023,68.7095356,3:13 AM
891,Jedd,Potticary,jpotticaryoq@marketwatch.com,20.100.231.141,0e97728e-8de8-4258-9560-5dfdcbb3231a,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",30.603546,121.095594,6:32 PM
892,Roze,Runnacles,rrunnaclesor@springer.com,142.149.193.224,7bff63bc-9ce7-4f2c-bd65-d266364a301d,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",36.457599,111.439528,11:01 AM
893,Arel,Billyeald,abillyealdos@slate.com,69.144.130.190,17e3463b-ce8f-446d-af57-232a043cfa7e,false,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Mobile/15E148 Safari/604.1",30.297791,111.500774,5:34 PM
